Title,Price_EUR_per_month,Neighbourhood,Person,Number_of_rooms,Square_meters,Exterior_interior,Floor,Lift,Garage,Basic_characteristics
Alquiler de Piso en calle de les Ramelleres,2600.0,"El Raval, Barcelona",Profesional,2.0,83.0,exterior,2.0,1.0,,"83 m² construidos
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle del Rec Comtal,3500.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,135.0,exterior,3.0,1.0,,"135 m² construidos
2 habitaciones
2 baños
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Piso en La Barceloneta,1145.0,"Ciutat Vella, Barcelona",Profesional,1.0,55.0,,,0.0,,"55 m² construidos
1 habitación
1 baño
Terraza
Segunda mano/buen estado"
Alquiler de Piso en plaza de la Llana,1750.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,63.0,exterior,2.0,0.0,,"63 m² construidos, 60 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Orientación este
Construido en 1900
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Estudio en calle Placeta Sant Francesc,990.0,"El Gòtic, Barcelona",Profesional,,30.0,exterior,3.0,0.0,,"30 m² construidos, 25 m² útiles
Sin habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Orientación este
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en El Gòtic,1345.0,"Ciutat Vella, Barcelona",Profesional,1.0,44.0,,,1.0,,"44 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado"
Alquiler de Piso en plaza de Pau Vila,4850.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,3.0,160.0,exterior,3.0,1.0,Garage optional,"160 m² construidos
3 habitaciones
2 baños
Terraza y balcón
Plaza de garaje por 275 €/mes adicionales
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción central: Gas"
Alquiler de Piso en El Gòtic,1345.0,"Ciutat Vella, Barcelona",Profesional,1.0,55.0,,,1.0,,"55 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado"
Alquiler de Piso en El Gòtic,1345.0,"Ciutat Vella, Barcelona",Profesional,1.0,55.0,,,1.0,,"55 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado"
Alquiler de Piso en calle Nou de la Rambla,1376.0,"El Raval, Barcelona",Profesional,1.0,39.0,,1.0,0.0,,"39 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en Mercè,10000.0,"El Gòtic, Barcelona",Profesional,3.0,180.0,exterior,2.0,1.0,Garage optional,"180 m² construidos
3 habitaciones
3 baños
Terraza y balcón
Plaza de garaje por 300 €/mes adicionales
Segunda mano/buen estado
Armarios empotrados
Trastero
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en Mercè,6000.0,"El Gòtic, Barcelona",Profesional,2.0,100.0,exterior,2.0,1.0,,"100 m² construidos
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Trastero
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,1750.0,"Ciutat Vella, Barcelona",Profesional,3.0,90.0,exterior,2.0,0.0,,"90 m² construidos
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en El Gòtic,1600.0,"Ciutat Vella, Barcelona",Profesional,2.0,80.0,exterior,2.0,0.0,,"80 m² construidos
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Orientación este, oeste
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en rambla La Rambla,2500.0,"El Gòtic, Barcelona",Profesional,1.0,52.0,exterior,2.0,1.0,,"52 m² construidos, 45 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur, oeste
Construido en 1968
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en plaza de la Vila de Madrid,1800.0,"El Gòtic, Barcelona",Profesional,3.0,75.0,exterior,2.0,1.0,,"75 m² construidos, 67 m² útiles
3 habitaciones
1 baño
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 1970
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de Joaquín Costa,1350.0,"El Raval, Barcelona",Profesional,2.0,81.0,exterior,2.0,0.0,,"81 m² construidos, 80 m² útiles
2 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación sur, este
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en Mercè,6000.0,"El Gòtic, Barcelona",Profesional,2.0,100.0,exterior,2.0,1.0,,"100 m² construidos
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Trastero
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en Mercè,10000.0,"El Gòtic, Barcelona",Profesional,3.0,180.0,exterior,2.0,1.0,Garage optional,"180 m² construidos
3 habitaciones
3 baños
Terraza y balcón
Plaza de garaje por 300 €/mes adicionales
Segunda mano/buen estado
Armarios empotrados
Trastero
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en El Raval,1700.0,"Ciutat Vella, Barcelona",Profesional,4.0,85.0,exterior,1.0,0.0,,"85 m² construidos
4 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en merce,17000.0,"El Gòtic, Barcelona",Profesional,3.0,200.0,exterior,1.0,1.0,Garage optional,"200 m² construidos
3 habitaciones
4 baños
Terraza y balcón
Plaza de garaje por 300 €/mes adicionales
Segunda mano/buen estado
Armarios empotrados
Trastero
Construido en 2022
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en calle Nou de la Rambla,1376.0,"El Raval, Barcelona",Profesional,1.0,39.0,,1.0,0.0,,"39 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Estudio en calle de la Mestrança,1850.0,"La Barceloneta, Barcelona",Profesional,,35.0,exterior,2.0,1.0,,"35 m² construidos, 32 m² útiles
Sin habitación
1 baño
Balcón
Segunda mano/buen estado
Orientación sur
Construido en 1941
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en calle de Sevilla,1200.0,"La Barceloneta, Barcelona",Profesional,1.0,36.0,exterior,1.0,0.0,,"36 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este
Construido en 1936
Cocina equipada y casa sin amueblar
No dispone de calefacción"
Alquiler de Piso en Mercè,8000.0,"El Gòtic, Barcelona",Profesional,3.0,120.0,exterior,2.0,1.0,Garage optional,"120 m² construidos
3 habitaciones
2 baños
Terraza y balcón
Plaza de garaje por 300 €/mes adicionales
Segunda mano/buen estado
Armarios empotrados
Trastero
Amueblado y cocina equipada
Calefacción central"
Alquiler de Ático en Mercè,20000.0,"El Gòtic, Barcelona",Profesional,3.0,230.0,exterior,3.0,1.0,Garage optional,"230 m² construidos
3 habitaciones
3 baños
Terraza y balcón
Plaza de garaje por 300 €/mes adicionales
Segunda mano/buen estado
Armarios empotrados
Trastero
Construido en 2022
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en llana,1850.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,65.0,exterior,1.0,0.0,,"65 m² construidos, 61 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación este, oeste
Construido en 1900
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en El Raval,3600.0,"Ciutat Vella, Barcelona",Profesional,3.0,89.0,exterior,2.0,0.0,Garage optional,"89 m² construidos, 64 m² útiles
3 habitaciones
1 baño
Balcón
Plaza de garaje por 180 €/mes adicionales
Segunda mano/buen estado
Orientación sur, este, oeste
Construido en 1989
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Estudio en calle de la Mestrança,1900.0,"La Barceloneta, Barcelona",Profesional,,35.0,exterior,1.0,1.0,,"35 m² construidos, 33 m² útiles
Sin habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 1941
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,2500.0,"Ciutat Vella, Barcelona",Profesional,2.0,64.0,exterior,1.0,1.0,Garage optional,"64 m² construidos
2 habitaciones
2 baños
Plaza de garaje por 180 €/mes adicionales
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en calle dels Capellans,1680.0,"El Gòtic, Barcelona",Profesional,3.0,135.0,exterior,1.0,0.0,,"135 m² construidos, 126 m² útiles
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Construido en 1850
Cocina sin equipar y casa sin amueblar
No dispone de calefacción"
"Alquiler de Piso en calle del Doctor Aiguader, 9",1600.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,60.0,exterior,1.0,0.0,,"60 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en El Gòtic,1350.0,"Ciutat Vella, Barcelona",Profesional,1.0,40.0,exterior,2.0,0.0,,"40 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en El Raval,2900.0,"Ciutat Vella, Barcelona",Profesional,2.0,87.0,exterior,1.0,1.0,,"87 m² construidos
2 habitaciones
2 baños
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,1143.0,"Ciutat Vella, Barcelona",Profesional,2.0,56.0,exterior,5.0,1.0,,"56 m² construidos, 48 m² útiles
2 habitaciones
1 baño
Terraza y balcón
Segunda mano/buen estado
Construido en 1936
Cocina sin equipar y casa sin amueblar
Calefacción individual: Gas natural"
Alquiler de Piso en calle de Gravina,3000.0,"El Raval, Barcelona",Profesional,2.0,80.0,exterior,2.0,1.0,,"80 m² construidos, 72 m² útiles
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur, oeste
Construido en 1900
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en El Raval,2900.0,"Ciutat Vella, Barcelona",Profesional,2.0,82.0,exterior,2.0,1.0,,"82 m² construidos, 79 m² útiles
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación oeste
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en El Raval,1900.0,"Ciutat Vella, Barcelona",Profesional,4.0,85.0,exterior,1.0,0.0,,"85 m² construidos
4 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en El Raval,3100.0,"Ciutat Vella, Barcelona",Profesional,2.0,82.0,exterior,1.0,1.0,,"82 m² construidos, 75 m² útiles
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación oeste
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Estudio en Sant Pere - Santa Caterina i la Ribera,1100.0,"Ciutat Vella, Barcelona",Profesional,,55.0,exterior,2.0,0.0,,"55 m² construidos, 34 m² útiles
Sin habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de Gravina,3500.0,"El Raval, Barcelona",Profesional,3.0,107.0,exterior,1.0,1.0,,"107 m² construidos
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 1900
Amueblado y cocina equipada
Calefacción individual"
"Alquiler de Piso en Ginebra, 23",925.0,"La Barceloneta, Barcelona",Profesional,1.0,35.0,exterior,1.0,0.0,,"35 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada"
Alquiler de Piso en El Raval,2900.0,"Ciutat Vella, Barcelona",Profesional,2.0,87.0,exterior,1.0,1.0,,"87 m² construidos
2 habitaciones
2 baños
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en calle de Gravina,3500.0,"El Raval, Barcelona",Profesional,3.0,107.0,exterior,1.0,1.0,,"107 m² construidos
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 1900
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en El Gòtic,1350.0,"Ciutat Vella, Barcelona",Profesional,1.0,40.0,exterior,2.0,0.0,,"40 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Ático en calle de la Bòria,2150.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,60.0,exterior,4.0,1.0,,"60 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Construido en 1860
Amueblado y cocina equipada
Calefacción central"
Alquiler de Ático en Sant Pere - Santa Caterina i la Ribera,6000.0,"Ciutat Vella, Barcelona",Profesional,2.0,60.0,exterior,5.0,1.0,,"60 m² construidos, 58 m² útiles
2 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Construido en 1950
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en El Raval,2300.0,"Ciutat Vella, Barcelona",Profesional,2.0,70.0,exterior,3.0,1.0,,"70 m² construidos
2 habitaciones
2 baños
Terraza y balcón
Segunda mano/buen estado
Construido en 2021
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de Jaume Giralt,1650.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,3.0,70.0,exterior,2.0,0.0,,"70 m² construidos
3 habitaciones
1 baño
Segunda mano/buen estado
Orientación este
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle dels Escudellers Blancs,1100.0,"El Gòtic, Barcelona",Profesional,1.0,60.0,exterior,2.0,0.0,,"60 m² construidos
1 habitación
2 baños
Balcón
Segunda mano/buen estado
Construido en 1936
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en via Laietana,3000.0,"El Gòtic, Barcelona",Profesional,4.0,160.0,exterior,4.0,1.0,,"160 m² construidos, 155 m² útiles
4 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur, oeste
Amueblado y cocina equipada"
Alquiler de Piso en calle d'En Botella,1200.0,"El Raval, Barcelona",Profesional,2.0,59.0,exterior,3.0,0.0,,"59 m² construidos, 52 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Orientación norte, oeste
Construido en 1846
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle de Sant Miquel,1300.0,"La Barceloneta, Barcelona",Profesional,1.0,34.0,exterior,,1.0,,"34 m² construidos
1 habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Amueblado y cocina equipada"
"Alquiler de Piso en calle de Santa Madrona, 16",1800.0,"El Raval, Barcelona",Particular,2.0,48.0,exterior,3.0,0.0,,"48 m² construidos
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación este
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle de Sant Miquel,1300.0,"La Barceloneta, Barcelona",Profesional,1.0,34.0,exterior,,1.0,,"34 m² construidos
1 habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Piso en calle de Salomó ben Adret,1300.0,"El Gòtic, Barcelona",Profesional,1.0,60.0,exterior,3.0,0.0,,"60 m² construidos, 57 m² útiles
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada"
Alquiler de Piso en calle del Pintor Fortuny,1600.0,"El Raval, Barcelona",Profesional,2.0,74.0,exterior,1.0,1.0,,"74 m² construidos, 59 m² útiles
2 habitaciones
1 baño
Segunda mano/buen estado
Cocina sin equipar y casa sin amueblar
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de Sant Pau,895.0,"El Raval, Barcelona",Profesional,1.0,22.0,exterior,5.0,0.0,,"22 m² construidos, 20 m² útiles
1 habitación
1 baño
Terraza
Segunda mano/buen estado
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en calle dels Metges,1700.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,60.0,exterior,3.0,1.0,,"60 m² construidos
2 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle de la Mercè,1600.0,"El Gòtic, Barcelona",Profesional,1.0,45.0,exterior,1.0,1.0,,"45 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en El Raval,1295.0,"Ciutat Vella, Barcelona",Profesional,2.0,45.0,exterior,1.0,1.0,,"45 m² construidos
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Piso en El Gòtic,1750.0,"Ciutat Vella, Barcelona",Profesional,2.0,84.0,exterior,3.0,1.0,,"84 m² construidos
2 habitaciones
1 baño
Terraza y balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle dels Metges,1700.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,58.0,exterior,,1.0,,"58 m² construidos, 48 m² útiles
2 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Piso en calle dels Escudellers,1200.0,"El Gòtic, Barcelona",Profesional,1.0,60.0,exterior,2.0,1.0,,"60 m² construidos, 55 m² útiles
1 habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Construido en 1900
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en calle de la Boqueria,2300.0,"El Gòtic, Barcelona",Profesional,1.0,62.0,exterior,3.0,1.0,,"62 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 2023
Amueblado y cocina equipada
Calefacción individual: Gas natural"
