Title,Price_EUR_per_month,Neighbourhood,Person,Number_of_rooms,Square_meters,Exterior_interior,Floor,Lift,Garage,Basic_characteristics
Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,2500.0,"Ciutat Vella, Barcelona",Profesional,2.0,64.0,exterior,1.0,1.0,Garage optional,"64 m² construidos
2 habitaciones
2 baños
Plaza de garaje por 180 €/mes adicionales
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en calle dels Capellans,1680.0,"El Gòtic, Barcelona",Profesional,3.0,135.0,exterior,1.0,0.0,,"135 m² construidos, 126 m² útiles
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Construido en 1850
Cocina sin equipar y casa sin amueblar
No dispone de calefacción"
"Alquiler de Piso en calle del Doctor Aiguader, 9",1600.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,60.0,exterior,1.0,0.0,,"60 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en El Gòtic,1350.0,"Ciutat Vella, Barcelona",Profesional,1.0,40.0,exterior,2.0,0.0,,"40 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en El Raval,2900.0,"Ciutat Vella, Barcelona",Profesional,2.0,87.0,exterior,1.0,1.0,,"87 m² construidos
2 habitaciones
2 baños
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en Sant Pere - Santa Caterina i la Ribera,1143.0,"Ciutat Vella, Barcelona",Profesional,2.0,56.0,exterior,5.0,1.0,,"56 m² construidos, 48 m² útiles
2 habitaciones
1 baño
Terraza y balcón
Segunda mano/buen estado
Construido en 1936
Cocina sin equipar y casa sin amueblar
Calefacción individual: Gas natural"
Alquiler de Piso en calle de Gravina,3000.0,"El Raval, Barcelona",Profesional,2.0,80.0,exterior,2.0,1.0,,"80 m² construidos, 72 m² útiles
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur, oeste
Construido en 1900
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en El Raval,2900.0,"Ciutat Vella, Barcelona",Profesional,2.0,82.0,exterior,2.0,1.0,,"82 m² construidos, 79 m² útiles
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación oeste
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en El Raval,1900.0,"Ciutat Vella, Barcelona",Profesional,4.0,85.0,exterior,1.0,0.0,,"85 m² construidos
4 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en El Raval,3100.0,"Ciutat Vella, Barcelona",Profesional,2.0,82.0,exterior,1.0,1.0,,"82 m² construidos, 75 m² útiles
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación oeste
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Estudio en Sant Pere - Santa Caterina i la Ribera,1100.0,"Ciutat Vella, Barcelona",Profesional,,55.0,exterior,2.0,0.0,,"55 m² construidos, 34 m² útiles
Sin habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de Gravina,3500.0,"El Raval, Barcelona",Profesional,3.0,107.0,exterior,1.0,1.0,,"107 m² construidos
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 1900
Amueblado y cocina equipada
Calefacción individual"
"Alquiler de Piso en Ginebra, 23",925.0,"La Barceloneta, Barcelona",Profesional,1.0,35.0,exterior,1.0,0.0,,"35 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada"
Alquiler de Piso en El Raval,2900.0,"Ciutat Vella, Barcelona",Profesional,2.0,87.0,exterior,1.0,1.0,,"87 m² construidos
2 habitaciones
2 baños
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en calle de Gravina,3500.0,"El Raval, Barcelona",Profesional,3.0,107.0,exterior,1.0,1.0,,"107 m² construidos
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 1900
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en El Gòtic,1350.0,"Ciutat Vella, Barcelona",Profesional,1.0,40.0,exterior,2.0,0.0,,"40 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Ático en calle de la Bòria,2150.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,60.0,exterior,4.0,1.0,,"60 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Construido en 1860
Amueblado y cocina equipada
Calefacción central"
Alquiler de Ático en Sant Pere - Santa Caterina i la Ribera,6000.0,"Ciutat Vella, Barcelona",Profesional,2.0,60.0,exterior,5.0,1.0,,"60 m² construidos, 58 m² útiles
2 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Construido en 1950
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en El Raval,2300.0,"Ciutat Vella, Barcelona",Profesional,2.0,70.0,exterior,3.0,1.0,,"70 m² construidos
2 habitaciones
2 baños
Terraza y balcón
Segunda mano/buen estado
Construido en 2021
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de Jaume Giralt,1650.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,3.0,70.0,exterior,2.0,0.0,,"70 m² construidos
3 habitaciones
1 baño
Segunda mano/buen estado
Orientación este
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle dels Escudellers Blancs,1100.0,"El Gòtic, Barcelona",Profesional,1.0,60.0,exterior,2.0,0.0,,"60 m² construidos
1 habitación
2 baños
Balcón
Segunda mano/buen estado
Construido en 1936
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en via Laietana,3000.0,"El Gòtic, Barcelona",Profesional,4.0,160.0,exterior,4.0,1.0,,"160 m² construidos, 155 m² útiles
4 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur, oeste
Amueblado y cocina equipada"
Alquiler de Piso en calle d'En Botella,1200.0,"El Raval, Barcelona",Profesional,2.0,59.0,exterior,3.0,0.0,,"59 m² construidos, 52 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Orientación norte, oeste
Construido en 1846
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle de Sant Miquel,1300.0,"La Barceloneta, Barcelona",Profesional,1.0,34.0,exterior,,1.0,,"34 m² construidos
1 habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Amueblado y cocina equipada"
"Alquiler de Piso en calle de Santa Madrona, 16",1800.0,"El Raval, Barcelona",Particular,2.0,48.0,exterior,3.0,0.0,,"48 m² construidos
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación este
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle de Sant Miquel,1300.0,"La Barceloneta, Barcelona",Profesional,1.0,34.0,exterior,,1.0,,"34 m² construidos
1 habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Piso en calle de Salomó ben Adret,1300.0,"El Gòtic, Barcelona",Profesional,1.0,60.0,exterior,3.0,0.0,,"60 m² construidos, 57 m² útiles
1 habitación
1 baño
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada"
Alquiler de Piso en calle del Pintor Fortuny,1600.0,"El Raval, Barcelona",Profesional,2.0,74.0,exterior,1.0,1.0,,"74 m² construidos, 59 m² útiles
2 habitaciones
1 baño
Segunda mano/buen estado
Cocina sin equipar y casa sin amueblar
Calefacción individual: Eléctrica"
Alquiler de Piso en calle de Sant Pau,895.0,"El Raval, Barcelona",Profesional,1.0,22.0,exterior,5.0,0.0,,"22 m² construidos, 20 m² útiles
1 habitación
1 baño
Terraza
Segunda mano/buen estado
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en calle dels Metges,1700.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,60.0,exterior,3.0,1.0,,"60 m² construidos
2 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle de la Mercè,1600.0,"El Gòtic, Barcelona",Profesional,1.0,45.0,exterior,1.0,1.0,,"45 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en El Raval,1295.0,"Ciutat Vella, Barcelona",Profesional,2.0,45.0,exterior,1.0,1.0,,"45 m² construidos
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Piso en El Gòtic,1750.0,"Ciutat Vella, Barcelona",Profesional,2.0,84.0,exterior,3.0,1.0,,"84 m² construidos
2 habitaciones
1 baño
Terraza y balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle dels Metges,1700.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,58.0,exterior,,1.0,,"58 m² construidos, 48 m² útiles
2 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Piso en calle dels Escudellers,1200.0,"El Gòtic, Barcelona",Profesional,1.0,60.0,exterior,2.0,1.0,,"60 m² construidos, 55 m² útiles
1 habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Construido en 1900
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en calle de la Boqueria,2300.0,"El Gòtic, Barcelona",Profesional,1.0,62.0,exterior,3.0,1.0,,"62 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 2023
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en calle del Notariat,2300.0,"El Raval, Barcelona",Profesional,2.0,70.0,exterior,Bajo,0.0,,"70 m² construidos
2 habitaciones
1 baño
Segunda mano/buen estado
Armarios empotrados
Construido en 1929
Amueblado y cocina equipada
Calefacción central"
Alquiler de Piso en La Barceloneta,2100.0,"Ciutat Vella, Barcelona",Profesional,2.0,102.0,exterior,2.0,1.0,Garage included,"102 m² construidos, 72 m² útiles
2 habitaciones
2 baños
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Construido en 2010"
Alquiler de Dúplex en Passatge de Bernardí Martorell,995.0,"El Raval, Barcelona",Profesional,1.0,55.0,exterior,Bajo,0.0,,"55 m² construidos, 45 m² útiles
1 habitación
2 baños
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en calle del Mar,3800.0,"La Barceloneta, Barcelona",Profesional,1.0,40.0,exterior,,0.0,,"40 m² construidos, 33 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado"
Alquiler de Piso en calle de Sant Pere Mitjà,1450.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,90.0,exterior,1.0,0.0,,"90 m² construidos, 82 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle de Basea,2200.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,92.0,exterior,1.0,1.0,,"92 m² construidos
1 habitación
2 baños
Segunda mano/buen estado
Construido en 1992
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en calle dels Pescadors,3800.0,"La Barceloneta, Barcelona",Profesional,1.0,45.0,exterior,,0.0,,"45 m² construidos, 30 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado"
Alquiler de Piso en calle de Sant Pere Mitjà,1450.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,90.0,exterior,1.0,0.0,,"90 m² construidos, 82 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle dels Pescadors,3800.0,"La Barceloneta, Barcelona",Profesional,1.0,45.0,exterior,,0.0,,"45 m² construidos, 30 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado"
Alquiler de Piso en Passatge del Crèdit,1780.0,"El Gòtic, Barcelona",Profesional,4.0,128.0,exterior,3.0,0.0,,"128 m² construidos, 120 m² útiles
4 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación norte, este
Construido en 1900
Amueblado y cocina equipada
No dispone de calefacción"
Alquiler de Piso en calle del Vidre,1250.0,"El Gòtic, Barcelona",Profesional,1.0,60.0,exterior,,1.0,,"60 m² construidos, 56 m² útiles
1 habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en calle de Basea,2200.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,1.0,92.0,exterior,1.0,1.0,,"92 m² construidos
1 habitación
2 baños
Segunda mano/buen estado
Construido en 1992
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Piso en via Laietana,2950.0,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Profesional,2.0,115.0,,1.0,1.0,,"115 m² construidos
2 habitaciones
2 baños
Segunda mano/buen estado
Calefacción individual"
Alquiler de Piso en calle de Picalquers,1400.0,"El Raval, Barcelona",Profesional,1.0,40.0,,1.0,0.0,,"40 m² construidos
1 habitación
1 baño
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Ático en calle del Carme,2650.0,"El Raval, Barcelona",Profesional,2.0,130.0,exterior,4.0,1.0,,"130 m² construidos, 100 m² útiles
2 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este, oeste
Construido en 1900
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en calle de la Maquinista,1800.0,"La Barceloneta, Barcelona",Profesional,3.0,68.0,exterior,3.0,1.0,,"68 m² construidos, 65 m² útiles
3 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Gas natural"
Alquiler de Piso en calle d'Alcanar,1200.0,"La Barceloneta, Barcelona",Profesional,1.0,30.0,exterior,,0.0,,"30 m² construidos, 28 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Construido en 1900
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
"Alquiler de Piso en calle Nou de Sant Francesc, 25",1700.0,"El Gòtic, Barcelona",Particular,2.0,57.0,exterior,3.0,1.0,,"57 m² construidos, 48 m² útiles
2 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Orientación norte, este
Amueblado y cocina equipada
Calefacción individual"
Alquiler de Estudio en calle de Torres i Amat s/n,1200.0,"El Raval, Barcelona",Profesional,,45.0,exterior,3.0,1.0,,"45 m² construidos, 40 m² útiles
Sin habitación
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada"
"Alquiler de Piso en calle del Príncep de Viana, 14",1200.0,"El Raval, Barcelona",Profesional,1.0,50.0,exterior,1.0,0.0,,"50 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Construido en 1848
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
"Alquiler de Piso en calle de la Mestrança, 61",1100.0,"La Barceloneta, Barcelona",Particular,1.0,37.0,exterior,1.0,0.0,,"37 m² construidos
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación oeste
Amueblado y cocina equipada"
"Alquiler de Dúplex en calle del Marquès de Barberà, 15",2450.0,"El Raval, Barcelona",Particular,,90.0,exterior,9.0,1.0,,"90 m² construidos, 80 m² útiles
Sin habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Amueblado y cocina equipada
Calefacción individual: Bomba de frío/calor"
Alquiler de Piso en La Barceloneta,3000.0,"Ciutat Vella, Barcelona",Profesional,2.0,72.0,exterior,2.0,0.0,,"72 m² construidos, 65 m² útiles
2 habitaciones
1 baño
Terraza y balcón
Segunda mano/buen estado"
Alquiler de Piso en El Gòtic,2999.0,"Ciutat Vella, Barcelona",Profesional,2.0,125.0,interior,3.0,0.0,,"125 m² construidos
2 habitaciones
2 baños
Terraza y balcón
Segunda mano/buen estado
Armarios empotrados
Trastero
Cocina sin equipar y casa sin amueblar
Calefacción individual: Eléctrica"
Alquiler de Piso en El Raval,1200.0,"Ciutat Vella, Barcelona",Profesional,1.0,45.0,exterior,2.0,0.0,,"45 m² construidos, 40 m² útiles
1 habitación
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada"
Alquiler de Piso en El Raval,3500.0,"Ciutat Vella, Barcelona",Profesional,2.0,110.0,exterior,1.0,,,"110 m² construidos, 98 m² útiles
2 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Calefacción central"
Alquiler de Piso en El Gòtic,1600.0,"Ciutat Vella, Barcelona",Profesional,2.0,63.0,exterior,,1.0,,"63 m² construidos, 54 m² útiles
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado"
Alquiler de Piso en La Barceloneta,3500.0,"Ciutat Vella, Barcelona",Profesional,2.0,115.0,exterior,6.0,1.0,Garage included,"115 m² construidos
2 habitaciones
2 baños
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Orientación sur"
Alquiler de Ático en La Barceloneta,1500.0,"Ciutat Vella, Barcelona",Profesional,1.0,33.0,exterior,4.0,0.0,,"33 m² construidos, 28 m² útiles
1 habitación
1 baño
Terraza y balcón
Segunda mano/buen estado
Trastero
Orientación sur
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Ático en El Raval,1800.0,"Ciutat Vella, Barcelona",Profesional,2.0,75.0,exterior,4.0,1.0,,"75 m² construidos
2 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
Alquiler de Piso en La Barceloneta,1150.0,"Ciutat Vella, Barcelona",Profesional,2.0,50.0,exterior,1.0,0.0,,"50 m² construidos
2 habitaciones
1 baño
Balcón
Segunda mano/buen estado
Amueblado y cocina equipada
Calefacción individual: Eléctrica"
